tripId, taxiId, PU_timeStamp, PU_lat, PU_long, DO_timeStamp, DO_lat, DO_long
270,3,19700101 11:46:00,25.105880600000003,55.38039330000001,19700101 12:05:29,25.1032494,55.371998999999995
264,1,19700101 11:35:10,25.0953368,55.37381270000001,19700101 12:06:20,25.1052235,55.397550300000006
271,9,19700101 11:48:54,25.10237799999999,55.37136350000001,19700101 12:11:46,25.106162700000002,55.3775044
267,7,19700101 11:38:39,25.10487079999999,55.3775968,19700101 12:13:49,25.102375800000004,55.380333199999995
273,0,19700101 11:51:44,25.102791599999996,55.3753021,19700101 12:14:48,25.1012715,55.3820478
275,5,19700101 12:05:11,25.105000200000003,55.3824443,19700101 12:16:06,25.100364999999996,55.3827847
279,8,19700101 12:14:18,25.11385350000001,55.3694215,19700101 12:17:56,25.106949600000007,55.3754176
274,4,19700101 12:03:58,25.102698499999992,55.3815958,19700101 12:17:57,25.104345199999994,55.39149660000001
277,1,19700101 12:07:21,25.1052235,55.397550300000006,19700101 12:21:34,25.109244800000003,55.37739129999999
272,6,19700101 11:50:59,25.0979,55.373572,19700101 12:23:58,25.1027812,55.38161490000001
276,3,19700101 12:06:30,25.1032494,55.371998999999995,19700101 12:26:11,25.107485800000006,55.3915143
280,7,19700101 12:14:50,25.102375800000004,55.380333199999995,19700101 12:27:25,25.100584700000002,55.38260429999999
268,2,19700101 11:39:16,25.101159399999997,55.3666654,19700101 12:30:11,25.107059100000008,55.38511129999999
283,4,19700101 12:18:58,25.104345199999994,55.39149660000001,19700101 12:31:02,25.109814100000005,55.3781704
282,8,19700101 12:18:57,25.106949600000007,55.3754176,19700101 12:34:01,25.109486300000015,55.377723200000005
278,9,19700101 12:12:47,25.106162700000002,55.3775044,19700101 12:34:48,25.101076899999995,55.3754604
284,1,19700101 12:22:35,25.109244800000003,55.37739129999999,19700101 12:36:46,25.10393690000001,55.3918419
285,6,19700101 12:24:59,25.1027812,55.38161490000001,19700101 12:38:30,25.1091089,55.3876617
287,7,19700101 12:28:26,25.100584700000002,55.38260429999999,19700101 12:48:49,25.108361400000003,55.3794749
286,3,19700101 12:27:12,25.107485800000006,55.3915143,19700101 12:53:31,25.103258000000004,55.3753209
291,8,19700101 12:35:02,25.109486300000015,55.377723200000005,19700101 12:54:38,25.101714400000002,55.3817958
288,0,19700101 12:28:33,25.101254,55.382061,19700101 12:56:32,25.1040787,55.375294200000006
281,5,19700101 12:17:07,25.100364999999996,55.3827847,19700101 12:56:42,25.098535199999993,55.3798978
290,4,19700101 12:32:03,25.109814100000005,55.3781704,19700101 12:57:24,25.1039483,55.3812974
293,1,19700101 12:37:47,25.10393690000001,55.3918419,19700101 13:02:00,25.108239800000003,55.3746892
294,6,19700101 12:48:07,25.109148600000008,55.3885964,19700101 13:04:00,25.106892000000013,55.3838957
289,2,19700101 12:31:12,25.107059100000008,55.38511129999999,19700101 13:04:11,25.104503900000008,55.3644224
301,1,19700101 13:03:01,25.108239800000003,55.3746892,19700101 13:08:16,25.1006385,55.3731657
298,0,19700101 12:57:33,25.1040787,55.375294200000006,19700101 13:08:42,25.1060284,55.38139700000001
295,7,19700101 12:49:50,25.108361400000003,55.3794749,19700101 13:08:42,25.1010617,55.3822464
292,9,19700101 12:35:49,25.101076899999995,55.3754604,19700101 13:10:12,25.102145899999996,55.3764971
296,3,19700101 12:54:32,25.103258000000004,55.3753209,19700101 13:20:57,25.102814299999995,55.3928656
302,6,19700101 13:05:01,25.106892000000013,55.3838957,19700101 13:21:20,25.107307099999996,55.3774852
297,8,19700101 12:55:39,25.101714400000002,55.3817958,19700101 13:22:16,25.106216100000005,55.3755785
307,9,19700101 13:11:13,25.102145899999996,55.3764971,19700101 13:24:28,25.1109284,55.3800912
300,4,19700101 12:58:25,25.1039483,55.3812974,19700101 13:25:42,25.106412900000002,55.3731084
304,1,19700101 13:09:17,25.1006385,55.3731657,19700101 13:26:12,25.101654799999995,55.3778125
305,0,19700101 13:09:43,25.1060284,55.38139700000001,19700101 13:28:22,25.104757800000005,55.3702904
306,7,19700101 13:09:43,25.1010617,55.3822464,19700101 13:29:14,25.105434799999994,55.3820839
299,5,19700101 12:57:49,25.098711399999996,55.37957509999999,19700101 13:33:00,25.10701480000001,55.38980269999999
308,3,19700101 13:21:58,25.102814299999995,55.3928656,19700101 13:33:59,25.108521700000004,55.3798696
315,7,19700101 13:30:15,25.105434799999994,55.3820839,19700101 13:35:50,25.1054937,55.3911511
303,2,19700101 13:05:12,25.104503900000008,55.3644224,19700101 13:39:45,25.1074237,55.3812816
309,6,19700101 13:22:21,25.107307099999996,55.3774852,19700101 13:41:38,25.100031400000002,55.3830587
311,9,19700101 13:25:29,25.1109284,55.3800912,19700101 13:42:57,25.110250400000005,55.3884771
310,8,19700101 13:23:17,25.106216100000005,55.3755785,19700101 13:45:01,25.107033299999994,55.3796987
312,4,19700101 13:26:43,25.106412900000002,55.3731084,19700101 13:49:56,25.100364999999996,55.3827847
319,2,19700101 13:40:46,25.1074237,55.3812816,19700101 13:54:40,25.104345199999994,55.39149660000001
316,5,19700101 13:34:04,25.106918099999994,55.3896735,19700101 13:57:12,25.107300100000003,55.37524380000001
317,3,19700101 13:35:00,25.108521700000004,55.3798696,19700101 13:57:44,25.108097500000003,55.370645599999996
323,4,19700101 13:50:57,25.100364999999996,55.3827847,19700101 14:02:38,25.106286099999995,55.38225560000001
314,0,19700101 13:29:23,25.104757800000005,55.3702904,19700101 14:02:55,25.108650500000003,55.3820596
313,1,19700101 13:27:13,25.101654799999995,55.3778125,19700101 14:03:35,25.102502,55.3603798
324,2,19700101 13:55:41,25.104345199999994,55.39149660000001,19700101 14:05:25,25.10608490000001,55.3779282
325,5,19700101 13:58:13,25.107300100000003,55.37524380000001,19700101 14:06:50,25.103161999999994,55.3720714
318,7,19700101 13:36:51,25.1054937,55.3911511,19700101 14:08:46,25.099504600000003,55.38152670000001
322,8,19700101 13:46:02,25.107033299999994,55.3796987,19700101 14:09:37,25.105705199999996,55.37198510000001
321,9,19700101 13:43:58,25.110250400000005,55.3884771,19700101 14:11:19,25.1013003,55.3761256
320,6,19700101 13:42:39,25.100031400000002,55.3830587,19700101 14:11:31,25.1039284,55.3752351
332,8,19700101 14:10:38,25.105705199999996,55.37198510000001,19700101 14:13:41,25.10237799999999,55.37136350000001
330,5,19700101 14:07:51,25.103161999999994,55.3720714,19700101 14:14:04,25.100226700000004,55.36442580000001
326,3,19700101 13:58:45,25.108097500000003,55.370645599999996,19700101 14:19:56,25.10608490000001,55.3779282
334,6,19700101 14:12:32,25.1039284,55.3752351,19700101 14:21:19,25.1063252,55.369501699999994
327,4,19700101 14:03:39,25.106286099999995,55.38225560000001,19700101 14:23:24,25.1032494,55.371998999999995
328,1,19700101 14:04:36,25.102502,55.3603798,19700101 14:24:03,25.105868199999996,55.38252760000001
340,4,19700101 14:24:25,25.1032494,55.371998999999995,19700101 14:26:48,25.105508700000005,55.3718631
329,2,19700101 14:06:26,25.10608490000001,55.3779282,19700101 14:30:11,25.098861400000004,55.3823923
342,4,19700101 14:27:49,25.105508700000005,55.3718631,19700101 14:31:03,25.1018702,55.3704836
335,0,19700101 14:13:35,25.108630699999996,55.3818803,19700101 14:34:04,25.107300100000003,55.37524380000001
344,4,19700101 14:32:04,25.1018702,55.3704836,19700101 14:34:09,25.103633300000002,55.3716624
336,8,19700101 14:14:42,25.10237799999999,55.37136350000001,19700101 14:34:33,25.105851899999994,55.3834265
339,6,19700101 14:22:20,25.1063252,55.369501699999994,19700101 14:37:40,25.1008403,55.38011529999999
338,3,19700101 14:20:57,25.10608490000001,55.3779282,19700101 14:38:12,25.106526000000002,55.3729676
333,9,19700101 14:12:20,25.1013003,55.3761256,19700101 14:40:50,25.110937100000005,55.3823176
345,0,19700101 14:35:05,25.107300100000003,55.37524380000001,19700101 14:43:59,25.103633300000002,55.3716624
341,1,19700101 14:25:04,25.105868199999996,55.38252760000001,19700101 14:48:19,25.10487079999999,55.3775968
331,7,19700101 14:09:47,25.099504600000003,55.38152670000001,19700101 14:48:47,25.1039483,55.3812974
346,4,19700101 14:35:10,25.103633300000002,55.3716624,19700101 14:50:35,25.1066047,55.3834776
351,0,19700101 14:45:00,25.103633300000002,55.3716624,19700101 14:55:19,25.106483299999997,55.37553559999999
343,2,19700101 14:31:12,25.098861400000004,55.3823923,19700101 14:55:32,25.107642,55.3915081
337,5,19700101 14:16:03,25.099952800000004,55.3623784,19700101 14:57:42,25.1082787,55.3613398
353,7,19700101 14:49:48,25.1039483,55.3812974,19700101 15:01:52,25.1010617,55.3822464
355,0,19700101 14:56:20,25.106483299999997,55.37553559999999,19700101 15:03:21,25.1012904,55.36680139999999
350,9,19700101 14:41:51,25.110937100000005,55.3823176,19700101 15:03:37,25.1039255,55.3818404
347,8,19700101 14:35:34,25.105851899999994,55.3834265,19700101 15:04:52,25.106762000000003,55.369138799999995
349,3,19700101 14:39:13,25.106526000000002,55.3729676,19700101 15:05:39,25.103096700000002,55.3816988
359,0,19700101 15:04:22,25.1012904,55.36680139999999,19700101 15:08:30,25.1063252,55.369501699999994
348,6,19700101 14:38:41,25.1008403,55.38011529999999,19700101 15:11:56,25.103258000000004,55.3753209
363,0,19700101 15:09:31,25.1063252,55.369501699999994,19700101 15:12:40,25.105042099999995,55.3721727
354,4,19700101 14:51:36,25.1066047,55.3834776,19700101 15:16:39,25.101898999999996,55.3769376
357,5,19700101 14:58:43,25.1082787,55.3613398,19700101 15:19:00,25.106706000000003,55.3893878
356,2,19700101 14:56:37,25.107775899999996,55.39149580000001,19700101 15:24:17,25.1028981,55.38080370000001
352,1,19700101 14:49:20,25.10487079999999,55.3775968,19700101 15:24:53,25.1000939,55.375701
365,0,19700101 15:13:41,25.105042099999995,55.3721727,19700101 15:25:51,25.101611399999996,55.37823199999999
361,8,19700101 15:05:53,25.106784899999997,55.3691201,19700101 15:27:39,25.1000939,55.375701
366,4,19700101 15:17:40,25.101898999999996,55.3769376,19700101 15:28:12,25.110203099999993,55.384486
364,6,19700101 15:12:57,25.103258000000004,55.3753209,19700101 15:29:09,25.10487079999999,55.3775968
360,9,19700101 15:04:38,25.1039255,55.3818404,19700101 15:31:13,25.106828400000005,55.36980630000001
358,7,19700101 15:02:53,25.1010617,55.3822464,19700101 15:31:51,25.1081881,55.3681004
370,0,19700101 15:26:52,25.101611399999996,55.37823199999999,19700101 15:33:19,25.106706000000003,55.3893878
362,3,19700101 15:06:40,25.103096700000002,55.3816988,19700101 15:35:04,25.101645200000004,55.37463689999999
375,0,19700101 15:34:20,25.106706000000003,55.3893878,19700101 15:43:55,25.1039255,55.3818404
377,3,19700101 15:36:05,25.101645200000004,55.37463689999999,19700101 15:45:19,25.109343799999998,55.368891299999994
372,4,19700101 15:29:19,25.110025699999994,55.3843552,19700101 15:46:06,25.102519800000003,55.3929873
367,5,19700101 15:20:01,25.106706000000003,55.3893878,19700101 15:46:12,25.105314499999995,55.372186400000004
368,2,19700101 15:25:18,25.1028981,55.38080370000001,19700101 15:50:23,25.1055263,55.3755249
379,3,19700101 15:46:20,25.109343799999998,55.368891299999994,19700101 15:50:50,25.105565700000007,55.3721112
374,9,19700101 15:32:14,25.106828400000005,55.36980630000001,19700101 15:57:58,25.097143800000005,55.3889974
378,0,19700101 15:44:56,25.1039255,55.3818404,19700101 15:58:19,25.111426600000005,55.3789008
382,2,19700101 15:51:24,25.1055263,55.3755249,19700101 16:00:23,25.111574199999996,55.3912531
373,6,19700101 15:30:10,25.10487079999999,55.3775968,19700101 16:02:34,25.109388299999992,55.371128600000006
383,3,19700101 15:51:51,25.105565700000007,55.3721112,19700101 16:04:08,25.101300399999996,55.3741434
376,7,19700101 15:35:58,25.1080129,55.3680883,19700101 16:05:22,25.1041511,55.3814394
381,5,19700101 15:47:13,25.105314499999995,55.372186400000004,19700101 16:10:33,25.109486300000015,55.377723200000005
380,4,19700101 15:47:07,25.102519800000003,55.3929873,19700101 16:11:40,25.107906900000007,55.37654620000001
390,5,19700101 16:11:34,25.109486300000015,55.377723200000005,19700101 16:12:46,25.109814100000005,55.3781704
369,1,19700101 15:25:54,25.1000939,55.375701,19700101 16:14:18,25.105042099999995,55.3721727
387,6,19700101 16:03:35,25.109388299999992,55.371128600000006,19700101 16:15:07,25.10800649999999,55.36624530000001
384,9,19700101 15:58:59,25.097143800000005,55.3889974,19700101 16:16:55,25.108982699999995,55.3776119
371,8,19700101 15:28:40,25.1000939,55.375701,19700101 16:16:58,25.1063252,55.369501699999994
389,7,19700101 16:06:23,25.1041511,55.3814394,19700101 16:23:34,25.108361400000003,55.3794749
385,0,19700101 15:59:20,25.111426600000005,55.3789008,19700101 16:24:35,25.104844299999993,55.3816741
386,2,19700101 16:01:31,25.11137990000001,55.3909581,19700101 16:30:41,25.1008145,55.3749561
395,9,19700101 16:17:56,25.108982699999995,55.3776119,19700101 16:32:15,25.107374199999995,55.3914773
388,3,19700101 16:05:09,25.101300399999996,55.3741434,19700101 16:33:51,25.109486300000015,55.377723200000005
392,5,19700101 16:13:47,25.109814100000005,55.3781704,19700101 16:37:01,25.105705199999996,55.37198510000001
393,1,19700101 16:15:19,25.105042099999995,55.3721727,19700101 16:39:01,25.109814100000005,55.3781704
394,6,19700101 16:16:08,25.10800649999999,55.36624530000001,19700101 16:39:55,25.100968,55.3905343
401,3,19700101 16:34:52,25.109486300000015,55.377723200000005,19700101 16:41:18,25.105880600000003,55.38039330000001
396,8,19700101 16:17:59,25.1063252,55.369501699999994,19700101 16:46:55,25.1012078,55.3813721
391,4,19700101 16:12:41,25.107906900000007,55.37654620000001,19700101 16:47:49,25.098880599999998,55.37615360000001
399,2,19700101 16:31:42,25.1008145,55.3749561,19700101 16:54:15,25.1065583,55.3844437
404,6,19700101 16:40:56,25.100968,55.3905343,19700101 16:57:53,25.1139932,55.3900809
398,0,19700101 16:25:36,25.104844299999993,55.3816741,19700101 16:58:59,25.104503900000008,55.3644224
397,7,19700101 16:24:35,25.108361400000003,55.3794749,19700101 16:59:17,25.09691430000001,55.3736801
402,5,19700101 16:38:02,25.105705199999996,55.37198510000001,19700101 17:00:12,25.109466600000005,55.38380610000001
408,2,19700101 16:55:16,25.1065583,55.3844437,19700101 17:01:04,25.106111800000004,55.393441800000005
403,1,19700101 16:40:02,25.109814100000005,55.3781704,19700101 17:02:35,25.104598500000012,55.375294200000006
405,3,19700101 16:42:19,25.105880600000003,55.38039330000001,19700101 17:04:29,25.109466600000005,55.38380610000001
400,9,19700101 16:33:16,25.107374199999995,55.3914773,19700101 17:10:53,25.0996441,55.3747576
406,8,19700101 16:47:56,25.1012078,55.3813721,19700101 17:14:20,25.104598500000012,55.375294200000006
414,1,19700101 17:03:36,25.104598500000012,55.375294200000006,19700101 17:23:41,25.108361400000003,55.3794749
411,5,19700101 17:01:13,25.109466600000005,55.38380610000001,19700101 17:25:20,25.104924,55.375337099999996
409,0,19700101 17:00:00,25.104503900000008,55.3644224,19700101 17:25:32,25.1117977,55.38696710000001
413,6,19700101 17:02:46,25.113942700000006,55.3872636,19700101 17:28:29,25.1027994,55.3672359
410,7,19700101 17:00:18,25.09691430000001,55.3736801,19700101 17:31:32,25.105851899999994,55.3834265
415,3,19700101 17:05:30,25.109466600000005,55.38380610000001,19700101 17:32:12,25.1006385,55.3731657
407,4,19700101 16:48:50,25.098880599999998,55.37615360000001,19700101 17:34:02,25.109343799999998,55.368891299999994
417,8,19700101 17:15:21,25.104598500000012,55.375294200000006,19700101 17:35:13,25.10851910000001,55.3763205
419,5,19700101 17:26:21,25.104924,55.375337099999996,19700101 17:37:51,25.107051799999997,55.3698733
412,2,19700101 17:02:05,25.106111800000004,55.393441800000005,19700101 17:38:51,25.0976813,55.37894179999999
423,3,19700101 17:33:13,25.1006385,55.3731657,19700101 17:39:27,25.104252200000005,55.369484699999994
421,6,19700101 17:29:30,25.1027994,55.3672359,19700101 17:40:22,25.106483299999997,55.37553559999999
420,0,19700101 17:26:34,25.111838000000002,55.387151599999996,19700101 17:44:09,25.102694400000008,55.3816315
418,1,19700101 17:24:42,25.108361400000003,55.3794749,19700101 17:48:05,25.102145899999996,55.3764971
429,6,19700101 17:41:23,25.106483299999997,55.37553559999999,19700101 17:49:13,25.100564,55.38062039999999
430,0,19700101 17:45:10,25.102694400000008,55.3816315,19700101 17:50:23,25.1078178,55.3884371
422,7,19700101 17:32:33,25.105851899999994,55.3834265,19700101 17:51:28,25.099860800000002,55.388516
424,4,19700101 17:35:09,25.109163299999995,55.3688689,19700101 17:56:55,25.111091999999996,55.3765048
425,8,19700101 17:36:14,25.10851910000001,55.3763205,19700101 17:57:09,25.102694400000008,55.3816315
416,9,19700101 17:11:54,25.0996441,55.3747576,19700101 17:57:12,25.10487079999999,55.3775968
436,8,19700101 17:58:10,25.102694400000008,55.3816315,19700101 17:59:26,25.103140400000004,55.3817061
433,0,19700101 17:51:24,25.1078178,55.3884371,19700101 18:03:45,25.107302800000003,55.385442499999996
428,3,19700101 17:40:28,25.104252200000005,55.369484699999994,19700101 18:03:58,25.107365100000006,55.3841006
426,5,19700101 17:38:52,25.107051799999997,55.3698733,19700101 18:08:47,25.1072952,55.3810056
432,6,19700101 17:50:14,25.100564,55.38062039999999,19700101 18:15:18,25.10608490000001,55.3779282
434,7,19700101 17:52:29,25.099860800000002,55.388516,19700101 18:17:02,25.110641800000007,55.3849079
431,1,19700101 17:49:06,25.102145899999996,55.3764971,19700101 18:18:12,25.102686800000004,55.3718986
435,4,19700101 17:57:56,25.111091999999996,55.3765048,19700101 18:19:39,25.103140400000004,55.3817061
440,3,19700101 18:04:59,25.107365100000006,55.3841006,19700101 18:23:56,25.1029843,55.3756761
427,2,19700101 17:39:58,25.097715799999996,55.37852,19700101 18:24:50,25.109499199999995,55.37102050000001
437,9,19700101 17:58:13,25.10487079999999,55.3775968,19700101 18:24:56,25.103805400000006,55.3919701
438,8,19700101 18:00:27,25.103140400000004,55.3817061,19700101 18:28:49,25.1019723,55.3797083
441,5,19700101 18:09:48,25.1072952,55.3810056,19700101 18:30:02,25.102443200000003,55.381629
439,0,19700101 18:04:46,25.107302800000003,55.385442499999996,19700101 18:30:18,25.101654799999995,55.3778125
447,2,19700101 18:25:51,25.109499199999995,55.37102050000001,19700101 18:30:30,25.1037304,55.371793800000006
446,3,19700101 18:24:57,25.1029843,55.3756761,19700101 18:35:47,25.105959400000007,55.3789587
448,9,19700101 18:25:57,25.103805400000006,55.3919701,19700101 18:37:21,25.108521700000004,55.3798696
443,7,19700101 18:18:03,25.110641800000007,55.3849079,19700101 18:37:26,25.1018564,55.3817045
450,5,19700101 18:31:03,25.102443200000003,55.381629,19700101 18:38:24,25.1045615,55.3913093
442,6,19700101 18:16:19,25.10608490000001,55.3779282,19700101 18:38:42,25.106906399999996,55.383420199999996
444,1,19700101 18:19:13,25.102686800000004,55.3718986,19700101 18:38:53,25.105851899999994,55.3834265
452,2,19700101 18:31:31,25.1037304,55.371793800000006,19700101 18:47:09,25.106892000000013,55.3838957
445,4,19700101 18:20:40,25.103140400000004,55.3817061,19700101 18:49:00,25.105432300000004,55.372129
456,5,19700101 18:39:25,25.1045615,55.3913093,19700101 18:51:05,25.1041511,55.3814394
459,2,19700101 18:48:10,25.106892000000013,55.3838957,19700101 18:55:00,25.1027812,55.38161490000001
449,8,19700101 18:29:50,25.1019723,55.3797083,19700101 18:58:58,25.107785399999994,55.3721958
453,3,19700101 18:36:48,25.105959400000007,55.3789587,19700101 18:59:19,25.100873000000004,55.36397519999999
457,6,19700101 18:39:43,25.106906399999996,55.383420199999996,19700101 19:00:20,25.10237799999999,55.37136350000001
454,9,19700101 18:38:22,25.108521700000004,55.3798696,19700101 19:03:18,25.104511300000002,55.370924800000004
466,9,19700101 19:04:19,25.104511300000002,55.370924800000004,19700101 19:05:44,25.1052051,55.3704653
458,1,19700101 18:39:54,25.105851899999994,55.3834265,19700101 19:07:13,25.109517599999997,55.377121700000004
451,0,19700101 18:31:19,25.101654799999995,55.3778125,19700101 19:07:37,25.1026012,55.3602386
455,7,19700101 18:38:27,25.1018564,55.3817045,19700101 19:08:02,25.101159399999997,55.3666654
460,4,19700101 18:50:01,25.105432300000004,55.372129,19700101 19:08:32,25.104873499999997,55.3910294
467,9,19700101 19:06:45,25.1052051,55.3704653,19700101 19:11:28,25.1018702,55.3704836
462,2,19700101 18:56:01,25.1027812,55.38161490000001,19700101 19:13:50,25.106667799999997,55.376528
468,1,19700101 19:08:14,25.109517599999997,55.377121700000004,19700101 19:16:24,25.1091025,55.3742928
469,0,19700101 19:08:41,25.102502,55.3603798,19700101 19:17:22,25.1078613,55.3719801
461,5,19700101 18:52:06,25.1041511,55.3814394,19700101 19:17:30,25.1036654,55.37537350000001
463,8,19700101 18:59:59,25.107785399999994,55.3721958,19700101 19:18:32,25.102432199999996,55.3929804
472,9,19700101 19:12:29,25.1018702,55.3704836,19700101 19:23:29,25.107300100000003,55.37524380000001
477,8,19700101 19:19:33,25.102432199999996,55.3929804,19700101 19:28:50,25.107658899999997,55.3859266
465,6,19700101 19:01:21,25.10237799999999,55.37136350000001,19700101 19:29:00,25.1039255,55.3818404
480,6,19700101 19:30:01,25.1039255,55.3818404,19700101 19:32:01,25.105572799999997,55.383123000000005
475,0,19700101 19:18:23,25.1078613,55.3719801,19700101 19:32:32,25.101300399999996,55.3741434
474,1,19700101 19:17:25,25.1091025,55.3742928,19700101 19:33:13,25.104598500000012,55.375294200000006
464,3,19700101 19:00:20,25.100873000000004,55.36397519999999,19700101 19:33:45,25.10874399999999,55.37031230000001
476,5,19700101 19:18:31,25.1036654,55.37537350000001,19700101 19:36:17,25.1065583,55.3844437
471,4,19700101 19:09:33,25.104873499999997,55.3910294,19700101 19:36:54,25.1052304,55.37219819999999
473,2,19700101 19:14:51,25.106667799999997,55.376528,19700101 19:37:28,25.100564,55.38062039999999
483,1,19700101 19:34:14,25.104598500000012,55.375294200000006,19700101 19:37:38,25.103150899999992,55.3809859
478,9,19700101 19:24:30,25.107300100000003,55.37524380000001,19700101 19:37:57,25.106667799999997,55.376528
479,8,19700101 19:29:51,25.107658899999997,55.3859266,19700101 19:41:56,25.105000200000003,55.3824443
486,4,19700101 19:37:55,25.1052304,55.37219819999999,19700101 19:50:12,25.1019723,55.3797083
490,8,19700101 19:42:57,25.105000200000003,55.3824443,19700101 19:51:26,25.099860800000002,55.388516
470,7,19700101 19:09:03,25.101159399999997,55.3666654,19700101 19:53:53,25.1107103,55.3859651
485,5,19700101 19:37:18,25.1065583,55.3844437,19700101 19:54:34,25.1082452,55.3818929
489,9,19700101 19:38:58,25.106667799999997,55.376528,19700101 19:56:10,25.1036654,55.37537350000001
484,3,19700101 19:34:46,25.10874399999999,55.37031230000001,19700101 19:58:19,25.103512600000002,55.3817684
481,6,19700101 19:33:02,25.105572799999997,55.383123000000005,19700101 19:59:55,25.101645200000004,55.37463689999999
487,2,19700101 19:38:29,25.100564,55.38062039999999,19700101 19:59:59,25.1065583,55.3844437
482,0,19700101 19:33:33,25.101300399999996,55.3741434,19700101 20:01:52,25.113431599999995,55.38157679999999
488,1,19700101 19:38:39,25.103150899999992,55.3809859,19700101 20:03:16,25.10487079999999,55.3775968
498,2,19700101 20:01:00,25.1065583,55.3844437,19700101 20:05:12,25.106582499999995,55.3844218
494,5,19700101 19:55:35,25.1082452,55.3818929,19700101 20:15:47,25.1027812,55.38161490000001
493,7,19700101 19:54:54,25.1107103,55.3859651,19700101 20:16:01,25.101471299999996,55.3804254
491,4,19700101 19:51:13,25.1019723,55.3797083,19700101 20:19:02,25.105656000000003,55.3721144
492,8,19700101 19:52:27,25.099860800000002,55.388516,19700101 20:20:18,25.099156200000003,55.3720771
496,3,19700101 19:59:20,25.103512600000002,55.3817684,19700101 20:25:06,25.105773999999997,55.37556240000001
497,6,19700101 20:00:56,25.101645200000004,55.37463689999999,19700101 20:25:26,25.104345199999994,55.39149660000001
495,9,19700101 19:57:11,25.1036654,55.37537350000001,19700101 20:27:21,25.1000057,55.372231
499,1,19700101 20:04:17,25.10487079999999,55.3775968,19700101 20:29:13,25.106706000000003,55.3893878
500,0,19700101 20:04:25,25.113556099999997,55.3801169,19700101 20:30:02,25.10472160000001,55.3816196
506,3,19700101 20:26:07,25.105773999999997,55.37556240000001,19700101 20:30:54,25.10472160000001,55.3816196
504,4,19700101 20:20:03,25.105656000000003,55.3721144,19700101 20:31:39,25.101898999999996,55.3769376
507,6,19700101 20:26:27,25.104345199999994,55.39149660000001,19700101 20:36:31,25.106667799999997,55.376528
501,2,19700101 20:06:13,25.106582499999995,55.3844218,19700101 20:38:51,25.1018702,55.3704836
509,1,19700101 20:30:14,25.106706000000003,55.3893878,19700101 20:39:34,25.103512600000002,55.3817684
503,7,19700101 20:17:02,25.101471299999996,55.3804254,19700101 20:42:10,25.105851899999994,55.3834265
502,5,19700101 20:16:48,25.1027812,55.38161490000001,19700101 20:45:44,25.103161999999994,55.3720714
515,1,19700101 20:40:35,25.103512600000002,55.3817684,19700101 20:50:52,25.10608490000001,55.3779282
516,7,19700101 20:43:11,25.105851899999994,55.3834265,19700101 20:53:58,25.1039255,55.3818404
508,9,19700101 20:28:22,25.1000057,55.372231,19700101 20:55:12,25.107838200000003,55.3847716
513,6,19700101 20:37:32,25.106667799999997,55.376528,19700101 20:55:24,25.1081881,55.3681004
510,0,19700101 20:31:03,25.10472160000001,55.3816196,19700101 20:55:44,25.1067574,55.372883
511,3,19700101 20:31:55,25.10472160000001,55.3816196,19700101 20:58:28,25.10517009999999,55.3721956
512,4,19700101 20:32:40,25.101898999999996,55.3769376,19700101 20:58:39,25.1055263,55.3755249
505,8,19700101 20:21:19,25.099156200000003,55.3720771,19700101 20:59:09,25.1027087,55.3670836
514,2,19700101 20:39:52,25.1018702,55.3704836,19700101 21:02:53,25.105959400000007,55.3789587
522,0,19700101 20:56:45,25.1067574,55.372883,19700101 21:07:55,25.103175500000003,55.3790364
523,3,19700101 20:59:29,25.10517009999999,55.3721956,19700101 21:08:10,25.108239800000003,55.3746892
517,5,19700101 20:46:45,25.103161999999994,55.3720714,19700101 21:08:35,25.101255899999998,55.391057
518,1,19700101 20:51:53,25.10608490000001,55.3779282,19700101 21:10:50,25.1063252,55.369501699999994
524,4,19700101 20:59:40,25.1055263,55.3755249,19700101 21:12:17,25.099581100000005,55.38801250000001
530,1,19700101 21:11:51,25.1063252,55.369501699999994,19700101 21:15:31,25.110017899999995,55.37121439999999
525,8,19700101 21:00:10,25.1027087,55.3670836,19700101 21:16:12,25.1066047,55.3834776
521,6,19700101 20:56:25,25.1081881,55.3681004,19700101 21:16:20,25.098711399999996,55.37957509999999
528,3,19700101 21:09:11,25.108239800000003,55.3746892,19700101 21:20:10,25.10541030000001,55.3828706
519,7,19700101 20:54:59,25.1039255,55.3818404,19700101 21:21:54,25.1029843,55.3756761
526,2,19700101 21:03:54,25.105959400000007,55.3789587,19700101 21:23:06,25.106030500000003,55.3727942
520,9,19700101 20:56:13,25.107838200000003,55.3847716,19700101 21:29:02,25.103512600000002,55.3817684
531,4,19700101 21:13:18,25.099581100000005,55.38801250000001,19700101 21:30:47,25.1101651,55.3799947
529,5,19700101 21:09:36,25.101255899999998,55.391057,19700101 21:38:48,25.100231200000007,55.36783
536,7,19700101 21:22:55,25.1029843,55.3756761,19700101 21:41:53,25.108663999999997,55.3778511
527,0,19700101 21:08:56,25.103175500000003,55.3790364,19700101 21:42:24,25.1086963,55.3764644
532,8,19700101 21:17:13,25.1066047,55.3834776,19700101 21:42:54,25.102375800000004,55.380333199999995
534,1,19700101 21:18:08,25.1100622,55.371519000000006,19700101 21:44:19,25.109315600000002,55.37722459999999
541,0,19700101 21:43:25,25.1086963,55.3764644,19700101 21:45:21,25.108361400000003,55.3794749
